YearMonth,Agency,Avg_Max_Temp
201502,Agency_48,24.86804124
201503,Agency_48,25.86022727
201504,Agency_48,29.27209302
201505,Agency_48,29.45869565
201506,Agency_48,27.73157895
201507,Agency_48,26.89120879
201508,Agency_48,28.29770115
201509,Agency_48,27.23695652
201510,Agency_48,26.729
201511,Agency_48,26.744
201512,Agency_48,24.403
201601,Agency_48,23.1009901
201602,Agency_48,25.85684211
201603,Agency_48,26.85053763
201604,Agency_48,30.397
201605,Agency_48,32.192
201606,Agency_48,28.43561
201607,Agency_48,27.2866
201608,Agency_48,26.76447
201609,Agency_48,27.07323
201610,Agency_48,26.736
201611,Agency_48,24.11221
201612,Agency_48,26.1413658
201701,Agency_48,28.64786904
201702,Agency_48,26.91359634
201703,Agency_48,27.78616153
201704,Agency_48,30.41911433
201705,Agency_48,32.10464293
201706,Agency_48,33.6009901
201707,Agency_48,29.515
201708,Agency_48,30.368
201709,Agency_48,29.951
201710,Agency_48,29.65151515
201711,Agency_48,29.99090909
201712,Agency_48,24.50358414
201301,Agency_49,24.05289256
201302,Agency_49,27.74180328
201303,Agency_49,26.76785714
201304,Agency_49,30.80247934
201305,Agency_49,30.81065574
201306,Agency_49,29.05981308
201307,Agency_49,26.723
201308,Agency_49,26.579
201309,Agency_49,25.457
201310,Agency_49,26.40625
201311,Agency_49,24.61441441
201312,Agency_49,23.61944444
201401,Agency_49,23.14339623
201402,Agency_49,27.43090909
201403,Agency_49,28.46372549
201404,Agency_49,30.06344086
201405,Agency_49,28.9728972
201406,Agency_49,27.90810811
201407,Agency_49,26.7755102
201408,Agency_49,27.33168317
201409,Agency_49,26.27307692
201410,Agency_49,26.04210526
201411,Agency_49,24.66907216
201412,Agency_49,23.85052632
201501,Agency_49,23.9
201502,Agency_49,24.86804124
201503,Agency_49,25.86022727
201504,Agency_49,29.27209302
201505,Agency_49,29.45869565
201506,Agency_49,27.73157895
201507,Agency_49,26.89120879
201508,Agency_49,28.29770115
201509,Agency_49,27.23695652
201510,Agency_49,26.729
201511,Agency_49,26.744
201512,Agency_49,24.403
201601,Agency_49,23.1009901
201602,Agency_49,25.85684211
201603,Agency_49,26.85053763
201604,Agency_49,30.397
201605,Agency_49,32.192
201606,Agency_49,28.43561
201607,Agency_49,27.2866
201608,Agency_49,26.76447
201609,Agency_49,27.07323
201610,Agency_49,26.736
201611,Agency_49,24.11221
201612,Agency_49,26.1413658
201701,Agency_49,28.64786904
201702,Agency_49,26.91359634
201703,Agency_49,27.78616153
201704,Agency_49,30.41911433
201705,Agency_49,32.10464293
201706,Agency_49,33.6009901
201707,Agency_49,29.515
201708,Agency_49,30.368
201709,Agency_49,29.951
201710,Agency_49,29.65151515
201711,Agency_49,29.99090909
201712,Agency_49,24.50358414
201301,Agency_50,24.07901235
201302,Agency_50,28.41604938
201303,Agency_50,28.71549296
201304,Agency_50,32.11375
201305,Agency_50,32.57721519
201306,Agency_50,31.72153846
201307,Agency_50,28.653125
201308,Agency_50,29.04354839
201309,Agency_50,27.23442623
201310,Agency_50,28.39836066
201311,Agency_50,25.69677419
201312,Agency_50,24.12419355
201401,Agency_50,24.215
201402,Agency_50,28.66825397
201403,Agency_50,29.7328125
201404,Agency_50,31.975
201405,Agency_50,31.11833333
201406,Agency_50,30.1953125
201407,Agency_50,28.83548387
201408,Agency_50,29.28730159
201409,Agency_50,28.23492063
201410,Agency_50,28.34375
201411,Agency_50,25.74590164
201412,Agency_50,25.53220339
201501,Agency_50,25.59344262
201502,Agency_50,26.20163934
201503,Agency_50,27.10634921
201504,Agency_50,30.67301587
201505,Agency_50,31.41166667
201506,Agency_50,29.92222222
201507,Agency_50,28.9015873
201508,Agency_50,29.63968254
201509,Agency_50,29.30625
201510,Agency_50,28.45151515
201511,Agency_50,28.13030303
201512,Agency_50,25.31692308
201601,Agency_50,24.4057971
201602,Agency_50,27.66153846
201603,Agency_50,28.21692308
201604,Agency_50,31.33076923
201605,Agency_50,33.6483871
201606,Agency_50,30.76291045
201607,Agency_50,28.98149254
201608,Agency_50,28.2448806
201609,Agency_50,28.7470597
201610,Agency_50,28.64852941
201611,Agency_50,25.58111765
201612,Agency_50,26.52134098
201701,Agency_50,30.28246507
201702,Agency_50,27.83592545
201703,Agency_50,29.7925927
201704,Agency_50,31.56840487
201705,Agency_50,34.03829758
201706,Agency_50,35.89705882
201707,Agency_50,31.725
201708,Agency_50,32.13333333
201709,Agency_50,31.87205882
201710,Agency_50,31.53623188
201711,Agency_50,32.35820896
201712,Agency_50,25.37366525
201301,Agency_51,24.05289256
201302,Agency_51,27.74180328
201303,Agency_51,26.76785714
201304,Agency_51,30.80247934
201305,Agency_51,30.81065574
201306,Agency_51,29.05981308
201307,Agency_51,26.723
201308,Agency_51,26.579
201309,Agency_51,25.457
201310,Agency_51,26.40625
201311,Agency_51,24.61441441
201312,Agency_51,23.61944444
201401,Agency_51,23.14339623
201402,Agency_51,27.43090909
201403,Agency_51,28.46372549
201404,Agency_51,30.06344086
201405,Agency_51,28.9728972
201406,Agency_51,27.90810811
201407,Agency_51,26.7755102
201408,Agency_51,27.33168317
201409,Agency_51,26.27307692
201410,Agency_51,26.04210526
201411,Agency_51,24.66907216
201412,Agency_51,23.85052632
201501,Agency_51,23.9
201502,Agency_51,24.86804124
201503,Agency_51,25.86022727
201504,Agency_51,29.27209302
201505,Agency_51,29.45869565
201506,Agency_51,27.73157895
201507,Agency_51,26.89120879
201508,Agency_51,28.29770115
201509,Agency_51,27.23695652
201510,Agency_51,26.729
201511,Agency_51,26.744
201512,Agency_51,24.403
201601,Agency_51,23.1009901
201602,Agency_51,25.85684211
201603,Agency_51,26.85053763
201604,Agency_51,30.397
201605,Agency_51,32.192
201606,Agency_51,28.43561
201607,Agency_51,27.2866
201608,Agency_51,26.76447
201609,Agency_51,27.07323
201610,Agency_51,26.736
201611,Agency_51,24.11221
201612,Agency_51,26.1413658
201701,Agency_51,28.64786904
201702,Agency_51,26.91359634
201703,Agency_51,27.78616153
201704,Agency_51,30.41911433
201705,Agency_51,32.10464293
201706,Agency_51,33.6009901
201707,Agency_51,29.515
201708,Agency_51,30.368
201709,Agency_51,29.951
201710,Agency_51,29.65151515
201711,Agency_51,29.99090909
201712,Agency_51,24.50358414
201301,Agency_52,30.59489796
201302,Agency_52,32.84210526
201303,Agency_52,33.12021277
201304,Agency_52,35.45052632
201305,Agency_52,34.95049505
201306,Agency_52,32.1010989
201307,Agency_52,31.28387097
201308,Agency_52,31.19569892
201309,Agency_52,29.07
201310,Agency_52,30.43617021
201311,Agency_52,30.47659574
201312,Agency_52,30.23777778
201401,Agency_52,30.22282609
201402,Agency_52,33.2
201403,Agency_52,35.09361702
201404,Agency_52,35.94767442
201405,Agency_52,33.91612903
201406,Agency_52,30.96185567
201407,Agency_52,31.16808511
201408,Agency_52,31.13404255
201409,Agency_52,30.06702128
201410,Agency_52,30.44693878
201411,Agency_52,30.39263158
201412,Agency_52,29.73695652
201501,Agency_52,30.55568182
201502,Agency_52,31.38
201503,Agency_52,32.69462366
201504,Agency_52,35.6
201505,Agency_52,34.31625
201506,Agency_52,32.10909091
201507,Agency_52,32.1345679
201508,Agency_52,33.15357143
201509,Agency_52,30.61282051
201510,Agency_52,31.7253012
201511,Agency_52,32.0425
201512,Agency_52,31.08227848
201601,Agency_52,29.1195122
201602,Agency_52,32.45365854
201603,Agency_52,32.20853659
201604,Agency_52,35.99879518
201605,Agency_52,36.4954023
201606,Agency_52,32.44469318
201607,Agency_52,31.41835294
201608,Agency_52,31.07830588
201609,Agency_52,30.63251765
201610,Agency_52,31.92705882
201611,Agency_52,30.95338824
201612,Agency_52,31.98220552
201701,Agency_52,33.46532089
201702,Agency_52,32.81260066
201703,Agency_52,34.24702126
201704,Agency_52,35.61690038
201705,Agency_52,35.63839157
201706,Agency_52,35.55232558
201707,Agency_52,33.90235294
201708,Agency_52,34.08554217
201709,Agency_52,32.8686747
201710,Agency_52,33.68641975
201711,Agency_52,33.77368421
201712,Agency_52,30.75980458
201301,Agency_53,23.89354839
201302,Agency_53,28.66526316
201303,Agency_53,29.404
201304,Agency_53,32.413
201305,Agency_53,32.947
201306,Agency_53,33.50824742
201307,Agency_53,32.03333333
201308,Agency_53,32.20102041
201309,Agency_53,29.65959596
201310,Agency_53,29.19772727
201311,Agency_53,24.95684211
201312,Agency_53,22.45510204
201401,Agency_53,22.62021277
201402,Agency_53,26.38829787
201403,Agency_53,28.04639175
201404,Agency_53,31.91237113
201405,Agency_53,31.36458333
201406,Agency_53,31.98947368
201407,Agency_53,31.6742268
201408,Agency_53,33.22783505
201409,Agency_53,30.41340206
201410,Agency_53,29.41649485
201411,Agency_53,24.03253012
201412,Agency_53,24.10365854
201501,Agency_53,21.69176471
201502,Agency_53,24.1744186
201503,Agency_53,25.8
201504,Agency_53,31.28571429
201505,Agency_53,31.89411765
201506,Agency_53,31.54166667
201507,Agency_53,31.70823529
201508,Agency_53,33.02117647
201509,Agency_53,31.47058824
201510,Agency_53,30.00107527
201511,Agency_53,27.37191011
201512,Agency_53,25.34382022
201601,Agency_53,22.84175824
201602,Agency_53,26.12289157
201603,Agency_53,29.29036145
201604,Agency_53,31.52705882
201605,Agency_53,33.42168675
201606,Agency_53,32.33621951
201607,Agency_53,32.5204878
201608,Agency_53,31.76571429
201609,Agency_53,31.12042169
201610,Agency_53,30.05116279
201611,Agency_53,25.76923256
201612,Agency_53,25.35861948
201701,Agency_53,30.02938757
201702,Agency_53,29.10820915
201703,Agency_53,29.39475533
201704,Agency_53,32.49554692
201705,Agency_53,33.76733675
201706,Agency_53,38.41647059
201707,Agency_53,34.70235294
201708,Agency_53,35.78023256
201709,Agency_53,33.99883721
201710,Agency_53,32.78604651
201711,Agency_53,31.85697674
201712,Agency_53,24.31530007
201301,Agency_54,21.75438596
201302,Agency_54,25.76271186
201303,Agency_54,26.48823529
201304,Agency_54,29.68793103
201305,Agency_54,31.16034483
201306,Agency_54,31.318
201307,Agency_54,27.828
201308,Agency_54,28.732
201309,Agency_54,26.6372549
201310,Agency_54,27.28
201311,Agency_54,23.51960784
201312,Agency_54,22.25961538
201401,Agency_54,21.69038462
201402,Agency_54,26.02352941
201403,Agency_54,26.72115385
201404,Agency_54,29.36730769
201405,Agency_54,30.014
201406,Agency_54,30.04117647
201407,Agency_54,28.14081633
201408,Agency_54,28.946
201409,Agency_54,27.378
201410,Agency_54,27.75882353
201411,Agency_54,23.02702703
201412,Agency_54,22.64210526
201501,Agency_54,21.64155844
201502,Agency_54,22.72727273
201503,Agency_54,22.80394737
201504,Agency_54,27.78627451
201505,Agency_54,30.02
201506,Agency_54,28.58289474
201507,Agency_54,27.59736842
201508,Agency_54,28.52631579
201509,Agency_54,27.89090909
201510,Agency_54,25.62531646
201511,Agency_54,25.66833333
201512,Agency_54,21.94871795
201601,Agency_54,21.04
201602,Agency_54,25.6754717
201603,Agency_54,26.13962264
201604,Agency_54,29.11451613
201605,Agency_54,31.95
201606,Agency_54,30.30978689
201607,Agency_54,29.24627119
201608,Agency_54,27.19061667
201609,Agency_54,27.1291
201610,Agency_54,27.27166667
201611,Agency_54,23.84683333
201612,Agency_54,24.01918705
201701,Agency_54,27.94918934
201702,Agency_54,25.57287255
201703,Agency_54,27.90511407
201704,Agency_54,29.991647
201705,Agency_54,32.32453365
201706,Agency_54,35.17118644
201707,Agency_54,32.255
201708,Agency_54,32.45254237
201709,Agency_54,30.73333333
201710,Agency_54,30.68833333
201711,Agency_54,31.76779661
201712,Agency_54,22.71740641
201301,Agency_55,21.20731707
201302,Agency_55,26.465
201303,Agency_55,27.8775
201304,Agency_55,31.1075
201305,Agency_55,32.0875
201306,Agency_55,34.47435897
201307,Agency_55,33.17692308
201308,Agency_55,34.42051282
201309,Agency_55,29.85641026
201310,Agency_55,28.16315789
201311,Agency_55,21.56052632
201312,Agency_55,19.97428571
201401,Agency_55,20.68947368
201402,Agency_55,24.55384615
201403,Agency_55,25.23589744
201404,Agency_55,30.57368421
201405,Agency_55,30.98717949
201406,Agency_55,33.18205128
201407,Agency_55,33.415
201408,Agency_55,34.35
201409,Agency_55,29.6375
201410,Agency_55,29.1902439
201411,Agency_55,21.99782609
201412,Agency_55,21.01395349
201501,Agency_55,18.48571429
201502,Agency_55,21.36153846
201503,Agency_55,22.76538462
201504,Agency_55,28.22307692
201505,Agency_55,30.078
201506,Agency_55,31.11764706
201507,Agency_55,33.39607843
201508,Agency_55,34.352
201509,Agency_55,31.642
201510,Agency_55,28.66607143
201511,Agency_55,24.8
201512,Agency_55,22.87647059
201601,Agency_55,20.33148148
201602,Agency_55,25.83589744
201603,Agency_55,28.76410256
201604,Agency_55,30.39777778
201605,Agency_55,31.60888889
201606,Agency_55,32.76835556
201607,Agency_55,35.422
201608,Agency_55,33.26468889
201609,Agency_55,31.47555556
201610,Agency_55,29.48
201611,Agency_55,24.31315556
201612,Agency_55,22.97465521
201701,Agency_55,28.44819982
201702,Agency_55,28.53662518
201703,Agency_55,28.18110653
201704,Agency_55,31.02908769
201705,Agency_55,32.80243313
201706,Agency_55,40.31818182
201707,Agency_55,37.55777778
201708,Agency_55,37.77777778
201709,Agency_55,37.03333333
201710,Agency_55,33.55333333
201711,Agency_55,33.84545455
201712,Agency_55,21.70984125
201301,Agency_56,21.20731707
201302,Agency_56,26.465
201303,Agency_56,27.8775
201304,Agency_56,31.1075
201305,Agency_56,32.0875
201306,Agency_56,34.47435897
201307,Agency_56,33.17692308
201308,Agency_56,34.42051282
201309,Agency_56,29.85641026
201310,Agency_56,28.16315789
201311,Agency_56,21.56052632
201312,Agency_56,19.97428571
201401,Agency_56,20.68947368
201402,Agency_56,24.55384615
201403,Agency_56,25.23589744
201404,Agency_56,30.57368421
201405,Agency_56,30.98717949
201406,Agency_56,33.18205128
201407,Agency_56,33.415
201408,Agency_56,34.35
201409,Agency_56,29.6375
201410,Agency_56,29.1902439
201411,Agency_56,21.99782609
201412,Agency_56,21.01395349
201501,Agency_56,18.48571429
201502,Agency_56,21.36153846
201503,Agency_56,22.76538462
201504,Agency_56,28.22307692
201505,Agency_56,30.078
201506,Agency_56,31.11764706
201507,Agency_56,33.39607843
201508,Agency_56,34.352
201509,Agency_56,31.642
201510,Agency_56,28.66607143
201511,Agency_56,24.8
201512,Agency_56,22.87647059
201601,Agency_56,20.33148148
201602,Agency_56,25.83589744
201603,Agency_56,28.76410256
201604,Agency_56,30.39777778
201605,Agency_56,31.60888889
201606,Agency_56,32.76835556
201607,Agency_56,35.422
201608,Agency_56,33.26468889
201609,Agency_56,31.47555556
201610,Agency_56,29.48
201611,Agency_56,24.31315556
201612,Agency_56,22.97465521
201701,Agency_56,28.44819982
201702,Agency_56,28.53662518
201703,Agency_56,28.18110653
201704,Agency_56,31.02908769
201705,Agency_56,32.80243313
201706,Agency_56,40.31818182
201707,Agency_56,37.55777778
201708,Agency_56,37.77777778
201709,Agency_56,37.03333333
201710,Agency_56,33.55333333
201711,Agency_56,33.84545455
201712,Agency_56,21.70984125
201301,Agency_57,22.21973684
201302,Agency_57,25.6375
201303,Agency_57,24.92565217
201304,Agency_57,27.93073593
201305,Agency_57,27.55502183
201306,Agency_57,26.04751131
201307,Agency_57,25.10925926
201308,Agency_57,24.9027027
201309,Agency_57,23.35642202
201310,Agency_57,24.45515695
201311,Agency_57,22.57066667
201312,Agency_57,22.85962441
201401,Agency_57,21.65178571
201402,Agency_57,25.33913043
201403,Agency_57,26.3126087
201404,Agency_57,27.62123894
201405,Agency_57,25.66294643
201406,Agency_57,24.67412281
201407,Agency_57,24.62342342
201408,Agency_57,25.12747748
201409,Agency_57,24.16462882
201410,Agency_57,23.6193133
201411,Agency_57,22.78781513
201412,Agency_57,21.97531915
201501,Agency_57,21.64206009
201502,Agency_57,23.05485232
201503,Agency_57,23.60811966
201504,Agency_57,27.09399142
201505,Agency_57,25.9625
201506,Agency_57,24.70753138
201507,Agency_57,25.02882096
201508,Agency_57,25.82179487
201509,Agency_57,24.22576419
201510,Agency_57,24.64364407
201511,Agency_57,24.29531915
201512,Agency_57,23.44774775
201601,Agency_57,20.73839662
201602,Agency_57,23.62352941
201603,Agency_57,24.33153153
201604,Agency_57,27.71855204
201605,Agency_57,28.41489362
201606,Agency_57,25.21678632
201607,Agency_57,25.267897
201608,Agency_57,25.139173
201609,Agency_57,24.73105417
201610,Agency_57,24.31916667
201611,Agency_57,22.97935685
201612,Agency_57,24.04158424
201701,Agency_57,26.1441343
201702,Agency_57,25.24265696
201703,Agency_57,25.37481605
201704,Agency_57,27.10920424
201705,Agency_57,28.47927244
201706,Agency_57,29.60925926
201707,Agency_57,27.65113122
201708,Agency_57,28.41741071
201709,Agency_57,27.59111111
201710,Agency_57,27.55882353
201711,Agency_57,27.67409091
201712,Agency_57,23.08106889
201301,Agency_58,22.21973684
201302,Agency_58,25.6375
201303,Agency_58,24.92565217
201304,Agency_58,27.93073593
201305,Agency_58,27.55502183
201306,Agency_58,26.04751131
201307,Agency_58,25.10925926
201308,Agency_58,24.9027027
201309,Agency_58,23.35642202
201310,Agency_58,24.45515695
201311,Agency_58,22.57066667
201312,Agency_58,22.85962441
201401,Agency_58,21.65178571
201402,Agency_58,25.33913043
201403,Agency_58,26.3126087
201404,Agency_58,27.62123894
201405,Agency_58,25.66294643
201406,Agency_58,24.67412281
201407,Agency_58,24.62342342
201408,Agency_58,25.12747748
201409,Agency_58,24.16462882
201410,Agency_58,23.6193133
201411,Agency_58,22.78781513
201412,Agency_58,21.97531915
201501,Agency_58,21.64206009
201502,Agency_58,23.05485232
201503,Agency_58,23.60811966
201504,Agency_58,27.09399142
201505,Agency_58,25.9625
201506,Agency_58,24.70753138
201507,Agency_58,25.02882096
201508,Agency_58,25.82179487
201509,Agency_58,24.22576419
201510,Agency_58,24.64364407
201511,Agency_58,24.29531915
201512,Agency_58,23.44774775
201601,Agency_58,20.73839662
201602,Agency_58,23.62352941
201603,Agency_58,24.33153153
201604,Agency_58,27.71855204
201605,Agency_58,28.41489362
201606,Agency_58,25.21678632
201607,Agency_58,25.267897
201608,Agency_58,25.139173
201609,Agency_58,24.73105417
201610,Agency_58,24.31916667
201611,Agency_58,22.97935685
201612,Agency_58,24.04158424
201701,Agency_58,26.1441343
201702,Agency_58,25.24265696
201703,Agency_58,25.37481605
201704,Agency_58,27.10920424
201705,Agency_58,28.47927244
201706,Agency_58,29.60925926
201707,Agency_58,27.65113122
201708,Agency_58,28.41741071
201709,Agency_58,27.59111111
201710,Agency_58,27.55882353
201711,Agency_58,27.67409091
201712,Agency_58,23.08106889
201301,Agency_59,22.21973684
201302,Agency_59,25.6375
201303,Agency_59,24.92565217
201304,Agency_59,27.93073593
201305,Agency_59,27.55502183
201306,Agency_59,26.04751131
201307,Agency_59,25.10925926
201308,Agency_59,24.9027027
201309,Agency_59,23.35642202
201310,Agency_59,24.45515695
201311,Agency_59,22.57066667
201312,Agency_59,22.85962441
201401,Agency_59,21.65178571
201402,Agency_59,25.33913043
201403,Agency_59,26.3126087
201404,Agency_59,27.62123894
201405,Agency_59,25.66294643
201406,Agency_59,24.67412281
201407,Agency_59,24.62342342
201408,Agency_59,25.12747748
201409,Agency_59,24.16462882
201410,Agency_59,23.6193133
201411,Agency_59,22.78781513
201412,Agency_59,21.97531915
201501,Agency_59,21.64206009
201502,Agency_59,23.05485232
201503,Agency_59,23.60811966
201504,Agency_59,27.09399142
201505,Agency_59,25.9625
201506,Agency_59,24.70753138
201507,Agency_59,25.02882096
201508,Agency_59,25.82179487
201509,Agency_59,24.22576419
201510,Agency_59,24.64364407
201511,Agency_59,24.29531915
201512,Agency_59,23.44774775
201601,Agency_59,20.73839662
201602,Agency_59,23.62352941
201603,Agency_59,24.33153153
201604,Agency_59,27.71855204
201605,Agency_59,28.41489362
201606,Agency_59,25.21678632
201607,Agency_59,25.267897
201608,Agency_59,25.139173
201609,Agency_59,24.73105417
201610,Agency_59,24.31916667
201611,Agency_59,22.97935685
201612,Agency_59,24.04158424
201701,Agency_59,26.1441343
201702,Agency_59,25.24265696
201703,Agency_59,25.37481605
201704,Agency_59,27.10920424
201705,Agency_59,28.47927244
201706,Agency_59,29.60925926
201707,Agency_59,27.65113122
201708,Agency_59,28.41741071
201709,Agency_59,27.59111111
201710,Agency_59,27.55882353
201711,Agency_59,27.67409091
201712,Agency_59,23.08106889
201301,Agency_60,22.21973684
201302,Agency_60,25.6375
201303,Agency_60,24.92565217
201304,Agency_60,27.93073593
201305,Agency_60,27.55502183
201306,Agency_60,26.04751131
201307,Agency_60,25.10925926
201308,Agency_60,24.9027027
201309,Agency_60,23.35642202
201310,Agency_60,24.45515695
201311,Agency_60,22.57066667
201312,Agency_60,22.85962441
201401,Agency_60,21.65178571
201402,Agency_60,25.33913043
201403,Agency_60,26.3126087
201404,Agency_60,27.62123894
201405,Agency_60,25.66294643
201406,Agency_60,24.67412281
201407,Agency_60,24.62342342
201408,Agency_60,25.12747748
201409,Agency_60,24.16462882
201410,Agency_60,23.6193133
201411,Agency_60,22.78781513
201412,Agency_60,21.97531915
201501,Agency_60,21.64206009
201502,Agency_60,23.05485232
201503,Agency_60,23.60811966
201504,Agency_60,27.09399142
201505,Agency_60,25.9625
201506,Agency_60,24.70753138
201507,Agency_60,25.02882096
201508,Agency_60,25.82179487
201509,Agency_60,24.22576419
201510,Agency_60,24.64364407
201511,Agency_60,24.29531915
201512,Agency_60,23.44774775
201601,Agency_60,20.73839662
201602,Agency_60,23.62352941
201603,Agency_60,24.33153153
201604,Agency_60,27.71855204
201605,Agency_60,28.41489362
201606,Agency_60,25.21678632
201607,Agency_60,25.267897
201608,Agency_60,25.139173
201609,Agency_60,24.73105417
201610,Agency_60,24.31916667
201611,Agency_60,22.97935685
201612,Agency_60,24.04158424
201701,Agency_60,26.1441343
201702,Agency_60,25.24265696
201703,Agency_60,25.37481605
201704,Agency_60,27.10920424
201705,Agency_60,28.47927244
201706,Agency_60,29.60925926
201707,Agency_60,27.65113122
201708,Agency_60,28.41741071
201709,Agency_60,27.59111111
201710,Agency_60,27.55882353
201711,Agency_60,27.67409091
201712,Agency_60,23.08106889
