Agency,SKU,YearMonth,Price,Sales,Promotions
Agency_47,SKU_17,201711,2764.172535,2496.919014,267.253521
Agency_47,SKU_17,201712,2764.172535,2764.172535,0
Agency_47,SKU_17,201706,2764.172535,2598.314261,165.858274
Agency_47,SKU_17,201708,2764.172535,2536.122359,228.050176
Agency_47,SKU_17,201709,2764.172535,2625.924296,138.248239
Agency_47,SKU_17,201701,2764.263158,2516.354067,247.909091
Agency_47,SKU_17,201612,2829.868421,2622.375,207.493421
Agency_47,SKU_17,201707,2833.320423,2555.461267,277.859156
Agency_47,SKU_17,201704,2937.042254,2671.003521,266.038733
Agency_47,SKU_17,201705,2937.042254,2657.139085,279.903169
Agency_48,SKU_17,201301,0,0,0
Agency_48,SKU_17,201401,0,0,0
Agency_48,SKU_17,201501,0,0,0
Agency_48,SKU_17,201601,0,0,0
Agency_48,SKU_17,201310,0,0,0
Agency_48,SKU_17,201410,0,0,0
Agency_48,SKU_17,201510,0,0,0
Agency_48,SKU_17,201311,0,0,0
Agency_48,SKU_17,201411,0,0,0
Agency_48,SKU_17,201511,0,0,0
Agency_48,SKU_17,201312,0,0,0
Agency_48,SKU_17,201412,0,0,0
Agency_48,SKU_17,201512,0,0,0
Agency_48,SKU_17,201302,0,0,0
Agency_48,SKU_17,201402,0,0,0
Agency_48,SKU_17,201502,0,0,0
Agency_48,SKU_17,201602,0,0,0
Agency_48,SKU_17,201303,0,0,0
Agency_48,SKU_17,201403,0,0,0
Agency_48,SKU_17,201503,0,0,0
Agency_48,SKU_17,201603,0,0,0
Agency_48,SKU_17,201304,0,0,0
Agency_48,SKU_17,201404,0,0,0
Agency_48,SKU_17,201504,0,0,0
Agency_48,SKU_17,201604,0,0,0
Agency_48,SKU_17,201704,0,0,0
Agency_48,SKU_17,201305,0,0,0
Agency_48,SKU_17,201405,0,0,0
Agency_48,SKU_17,201505,0,0,0
Agency_48,SKU_17,201605,0,0,0
Agency_48,SKU_17,201705,0,0,0
Agency_48,SKU_17,201306,0,0,0
Agency_48,SKU_17,201406,0,0,0
Agency_48,SKU_17,201506,0,0,0
Agency_48,SKU_17,201706,0,0,0
Agency_48,SKU_17,201307,0,0,0
Agency_48,SKU_17,201407,0,0,0
Agency_48,SKU_17,201507,0,0,0
Agency_48,SKU_17,201308,0,0,0
Agency_48,SKU_17,201408,0,0,0
Agency_48,SKU_17,201508,0,0,0
Agency_48,SKU_17,201309,0,0,0
Agency_48,SKU_17,201409,0,0,0
Agency_48,SKU_17,201509,0,0,0
Agency_48,SKU_17,201608,2652.52759,2391.657942,260.869648
Agency_48,SKU_17,201609,2657.093444,2605.717526,51.375918
Agency_48,SKU_17,201607,2673.941342,2612.455986,61.485356
Agency_48,SKU_17,201703,2716.798095,2615.198095,101.6
Agency_48,SKU_17,201612,2787.746108,2657.099333,130.646775
Agency_48,SKU_17,201702,2791.363637,2677.858852,113.504785
Agency_48,SKU_17,201611,2791.865279,2646.480754,145.384525
Agency_48,SKU_17,201610,2793.794604,2688.064245,105.730359
Agency_48,SKU_17,201701,2794.873811,2662.449588,132.424223
Agency_48,SKU_17,201712,2796.217723,2586.264672,209.953051
Agency_48,SKU_17,201707,2804.724178,2620.792254,183.931924
Agency_48,SKU_17,201708,2808.689057,2616.793066,191.895991
Agency_48,SKU_17,201709,2809.406767,2606.004286,203.402481
Agency_48,SKU_17,201710,2861.093662,2643.540845,217.552817
Agency_48,SKU_17,201606,2866.091344,1330.400016,1535.691328
Agency_48,SKU_17,201711,2874.916902,2685.650704,189.266198
Agency_50,SKU_17,201301,0,0,0
Agency_50,SKU_17,201401,0,0,0
Agency_50,SKU_17,201501,0,0,0
Agency_50,SKU_17,201601,0,0,0
Agency_50,SKU_17,201310,0,0,0
Agency_50,SKU_17,201410,0,0,0
Agency_50,SKU_17,201510,0,0,0
Agency_50,SKU_17,201311,0,0,0
Agency_50,SKU_17,201411,0,0,0
Agency_50,SKU_17,201511,0,0,0
Agency_50,SKU_17,201312,0,0,0
Agency_50,SKU_17,201412,0,0,0
Agency_50,SKU_17,201512,0,0,0
Agency_50,SKU_17,201712,0,0,0
Agency_50,SKU_17,201302,0,0,0
Agency_50,SKU_17,201402,0,0,0
Agency_50,SKU_17,201502,0,0,0
Agency_50,SKU_17,201602,0,0,0
Agency_50,SKU_17,201303,0,0,0
Agency_50,SKU_17,201403,0,0,0
Agency_50,SKU_17,201503,0,0,0
Agency_50,SKU_17,201603,0,0,0
Agency_50,SKU_17,201304,0,0,0
Agency_50,SKU_17,201404,0,0,0
Agency_50,SKU_17,201504,0,0,0
Agency_50,SKU_17,201704,0,0,0
Agency_50,SKU_17,201305,0,0,0
Agency_50,SKU_17,201405,0,0,0
Agency_50,SKU_17,201505,0,0,0
Agency_50,SKU_17,201705,0,0,0
Agency_50,SKU_17,201306,0,0,0
Agency_50,SKU_17,201406,0,0,0
Agency_50,SKU_17,201506,0,0,0
Agency_50,SKU_17,201706,0,0,0
Agency_50,SKU_17,201307,0,0,0
Agency_50,SKU_17,201407,0,0,0
Agency_50,SKU_17,201507,0,0,0
Agency_50,SKU_17,201707,0,0,0
Agency_50,SKU_17,201308,0,0,0
Agency_50,SKU_17,201408,0,0,0
Agency_50,SKU_17,201508,0,0,0
Agency_50,SKU_17,201309,0,0,0
Agency_50,SKU_17,201409,0,0,0
Agency_50,SKU_17,201509,0,0,0
Agency_50,SKU_17,201605,2594.605427,2562.470226,32.135201
Agency_50,SKU_17,201609,2601.432472,2506.646723,94.785749
Agency_50,SKU_17,201608,2607.390557,2235.885721,371.504836
Agency_50,SKU_17,201702,2632.937556,2431.214987,201.722569
Agency_50,SKU_17,201606,2647.189841,2524.318625,122.871216
Agency_50,SKU_17,201703,2654.984074,2465.916044,189.06803
Agency_50,SKU_17,201611,2686.433899,2260.196253,426.237646
Agency_50,SKU_17,201607,2703.096251,2109.822348,593.273903
Agency_50,SKU_17,201610,2712.734591,2523.919069,188.815522
Agency_50,SKU_17,201612,2718.930051,2508.772156,210.157895
Agency_50,SKU_17,201604,2721.073944,2721.073944,0
Agency_50,SKU_17,201711,2764.330986,2543.133803,221.197183
Agency_50,SKU_17,201710,2803.408517,2545.370051,258.038466
Agency_50,SKU_17,201708,2806.475009,2557.224321,249.250688
Agency_50,SKU_17,201709,2812.328345,2547.601232,264.727113
Agency_50,SKU_17,201701,2926.81579,2579.052632,347.763158
Agency_51,SKU_17,201301,0,0,0
Agency_51,SKU_17,201401,0,0,0
Agency_51,SKU_17,201501,0,0,0
Agency_51,SKU_17,201601,0,0,0
Agency_51,SKU_17,201310,0,0,0
Agency_51,SKU_17,201410,0,0,0
Agency_51,SKU_17,201510,0,0,0
Agency_51,SKU_17,201311,0,0,0
Agency_51,SKU_17,201411,0,0,0
Agency_51,SKU_17,201511,0,0,0
Agency_51,SKU_17,201312,0,0,0
Agency_51,SKU_17,201412,0,0,0
Agency_51,SKU_17,201512,0,0,0
Agency_51,SKU_17,201302,0,0,0
Agency_51,SKU_17,201402,0,0,0
Agency_51,SKU_17,201502,0,0,0
Agency_51,SKU_17,201602,0,0,0
Agency_51,SKU_17,201303,0,0,0
Agency_51,SKU_17,201403,0,0,0
Agency_51,SKU_17,201503,0,0,0
Agency_51,SKU_17,201603,0,0,0
Agency_51,SKU_17,201304,0,0,0
Agency_51,SKU_17,201404,0,0,0
Agency_51,SKU_17,201504,0,0,0
Agency_51,SKU_17,201604,0,0,0
Agency_51,SKU_17,201305,0,0,0
Agency_51,SKU_17,201405,0,0,0
Agency_51,SKU_17,201505,0,0,0
Agency_51,SKU_17,201306,0,0,0
Agency_51,SKU_17,201406,0,0,0
Agency_51,SKU_17,201506,0,0,0
Agency_51,SKU_17,201307,0,0,0
Agency_51,SKU_17,201407,0,0,0
Agency_51,SKU_17,201507,0,0,0
Agency_51,SKU_17,201308,0,0,0
Agency_51,SKU_17,201408,0,0,0
Agency_51,SKU_17,201508,0,0,0
Agency_51,SKU_17,201309,0,0,0
Agency_51,SKU_17,201409,0,0,0
Agency_51,SKU_17,201509,0,0,0
Agency_51,SKU_17,201606,2712.012653,2341.943197,370.069456
Agency_51,SKU_17,201701,2713.478469,2423.686262,289.792207
Agency_51,SKU_17,201611,2723.097744,2578.578947,144.518797
Agency_51,SKU_17,201704,2726.727837,2509.402444,217.325393
Agency_51,SKU_17,201612,2728.870446,2453.236553,275.633893
Agency_51,SKU_17,201703,2729.03117,2159.474807,569.556363
Agency_51,SKU_17,201702,2730.583611,1917.219854,813.363757
Agency_51,SKU_17,201608,2744.159332,2110.603574,633.555758
Agency_51,SKU_17,201708,2749.186755,2548.850216,200.336539
Agency_51,SKU_17,201607,2749.844318,2749.844318,0
Agency_51,SKU_17,201711,2754.955986,2570.713028,184.242958
Agency_51,SKU_17,201609,2755.091387,2622.228181,132.863206
Agency_51,SKU_17,201710,2759.057548,2555.284991,203.772557
Agency_51,SKU_17,201706,2760.586268,2452.18838,308.397888
Agency_51,SKU_17,201709,2761.141527,2419.675148,341.466379
Agency_51,SKU_17,201610,2763.880598,2363.454286,400.426312
Agency_51,SKU_17,201712,2764.330986,2598.433098,165.897888
Agency_51,SKU_17,201707,2765.592378,2502.933927,262.658451
Agency_51,SKU_17,201705,2802.728873,2680.721831,122.007042
Agency_51,SKU_17,201605,2847.464789,2479.34419,368.120599
Agency_57,SKU_17,201301,0,0,0
Agency_57,SKU_17,201401,0,0,0
Agency_57,SKU_17,201501,0,0,0
Agency_57,SKU_17,201601,0,0,0
Agency_57,SKU_17,201310,0,0,0
Agency_57,SKU_17,201410,0,0,0
Agency_57,SKU_17,201510,0,0,0
Agency_57,SKU_17,201311,0,0,0
Agency_57,SKU_17,201411,0,0,0
Agency_57,SKU_17,201511,0,0,0
Agency_57,SKU_17,201312,0,0,0
Agency_57,SKU_17,201412,0,0,0
Agency_57,SKU_17,201512,0,0,0
Agency_57,SKU_17,201302,0,0,0
Agency_57,SKU_17,201402,0,0,0
Agency_57,SKU_17,201502,0,0,0
Agency_57,SKU_17,201602,0,0,0
Agency_57,SKU_17,201303,0,0,0
Agency_57,SKU_17,201403,0,0,0
Agency_57,SKU_17,201503,0,0,0
Agency_57,SKU_17,201603,0,0,0
Agency_57,SKU_17,201304,0,0,0
Agency_57,SKU_17,201404,0,0,0
Agency_57,SKU_17,201504,0,0,0
Agency_57,SKU_17,201305,0,0,0
Agency_57,SKU_17,201405,0,0,0
Agency_57,SKU_17,201505,0,0,0
Agency_57,SKU_17,201306,0,0,0
Agency_57,SKU_17,201406,0,0,0
Agency_57,SKU_17,201506,0,0,0
Agency_57,SKU_17,201307,0,0,0
Agency_57,SKU_17,201407,0,0,0
Agency_57,SKU_17,201507,0,0,0
Agency_57,SKU_17,201308,0,0,0
Agency_57,SKU_17,201408,0,0,0
Agency_57,SKU_17,201508,0,0,0
Agency_57,SKU_17,201309,0,0,0
Agency_57,SKU_17,201409,0,0,0
Agency_57,SKU_17,201509,0,0,0
Agency_57,SKU_17,201707,2696.19395,2419.495365,276.698585
Agency_57,SKU_17,201709,2726.150968,2504.603873,221.547095
Agency_57,SKU_17,201610,2742.575825,2535.215187,207.360638
Agency_57,SKU_17,201704,2744.196096,2430.022136,314.17396
Agency_57,SKU_17,201606,2746.214175,2493.563912,252.650263
Agency_57,SKU_17,201612,2750.369308,2524.333235,226.036073
Agency_57,SKU_17,201611,2750.913781,2540.256233,210.657548
Agency_57,SKU_17,201609,2752.842001,2512.263416,240.578585
Agency_57,SKU_17,201706,2754.912104,2525.669676,229.242428
Agency_57,SKU_17,201605,2755.878892,1673.554253,1082.324639
Agency_57,SKU_17,201607,2757.089142,2552.11052,204.978622
Agency_57,SKU_17,201608,2764.138543,2146.166287,617.972256
Agency_57,SKU_17,201708,2764.918067,2549.274783,215.643284
Agency_57,SKU_17,201710,2767.567908,2552.716984,214.850924
Agency_57,SKU_17,201705,2776.073944,2496.791373,279.282571
Agency_57,SKU_17,201604,2795.689655,2509.356484,286.333171
Agency_57,SKU_17,201701,2815.322369,2541.006579,274.31579
Agency_57,SKU_17,201712,2818.204225,2113.573944,704.630281
Agency_57,SKU_17,201711,2830.880282,2619.073388,211.806894
Agency_57,SKU_17,201702,2934.413419,2624.949377,309.464042
Agency_57,SKU_17,201703,2994.91727,2678.052546,316.864724
Agency_58,SKU_17,201301,0,0,0
Agency_58,SKU_17,201401,0,0,0
Agency_58,SKU_17,201501,0,0,0
Agency_58,SKU_17,201601,0,0,0
Agency_58,SKU_17,201310,0,0,0
Agency_58,SKU_17,201410,0,0,0
Agency_58,SKU_17,201510,0,0,0
Agency_58,SKU_17,201311,0,0,0
Agency_58,SKU_17,201411,0,0,0
Agency_58,SKU_17,201511,0,0,0
Agency_58,SKU_17,201312,0,0,0
Agency_58,SKU_17,201412,0,0,0
Agency_58,SKU_17,201512,0,0,0
Agency_58,SKU_17,201302,0,0,0
Agency_58,SKU_17,201402,0,0,0
Agency_58,SKU_17,201502,0,0,0
Agency_58,SKU_17,201602,0,0,0
Agency_58,SKU_17,201303,0,0,0
Agency_58,SKU_17,201403,0,0,0
Agency_58,SKU_17,201503,0,0,0
Agency_58,SKU_17,201603,0,0,0
Agency_58,SKU_17,201304,0,0,0
Agency_58,SKU_17,201404,0,0,0
Agency_58,SKU_17,201504,0,0,0
Agency_58,SKU_17,201604,0,0,0
Agency_58,SKU_17,201305,0,0,0
Agency_58,SKU_17,201405,0,0,0
Agency_58,SKU_17,201505,0,0,0
Agency_58,SKU_17,201705,0,0,0
Agency_58,SKU_17,201306,0,0,0
Agency_58,SKU_17,201406,0,0,0
Agency_58,SKU_17,201506,0,0,0
Agency_58,SKU_17,201307,0,0,0
Agency_58,SKU_17,201407,0,0,0
Agency_58,SKU_17,201507,0,0,0
Agency_58,SKU_17,201308,0,0,0
Agency_58,SKU_17,201408,0,0,0
Agency_58,SKU_17,201508,0,0,0
Agency_58,SKU_17,201309,0,0,0
Agency_58,SKU_17,201409,0,0,0
Agency_58,SKU_17,201509,0,0,0
Agency_58,SKU_17,201710,2584.504527,2195.749497,388.75503
Agency_58,SKU_17,201707,2629.974749,2255.32666,374.648089
Agency_58,SKU_17,201709,2654.387324,2318.93662,335.450704
Agency_58,SKU_17,201711,2680.181658,2329.609475,350.572183
Agency_58,SKU_17,201708,2680.953133,2365.786486,315.166647
Agency_58,SKU_17,201701,2705.933904,2389.67809,316.255814
Agency_58,SKU_17,201610,2714.199305,2479.023076,235.176229
Agency_58,SKU_17,201612,2715.145614,2475.133333,240.012281
Agency_58,SKU_17,201609,2723.682583,2467.895483,255.7871
Agency_58,SKU_17,201611,2741.25278,2533.409933,207.842847
Agency_58,SKU_17,201706,2745.528169,2486.320422,259.207747
Agency_58,SKU_17,201606,2746.399086,2478.28701,268.112076
Agency_58,SKU_17,201605,2757.715669,2496.221077,261.494592
Agency_58,SKU_17,201608,2769.253158,2502.914466,266.338692
Agency_58,SKU_17,201607,2778.083414,2412.523069,365.560345
Agency_58,SKU_17,201712,2818.204225,1831.848592,986.355633
Agency_58,SKU_17,201704,2822.844877,2411.257235,411.587642
Agency_58,SKU_17,201702,2864.055308,2536.404996,327.650312
Agency_58,SKU_17,201703,3252.354003,2781.859011,470.494992
Agency_59,SKU_17,201301,0,0,0
Agency_59,SKU_17,201401,0,0,0
Agency_59,SKU_17,201501,0,0,0
Agency_59,SKU_17,201601,0,0,0
Agency_59,SKU_17,201310,0,0,0
Agency_59,SKU_17,201410,0,0,0
Agency_59,SKU_17,201510,0,0,0
Agency_59,SKU_17,201311,0,0,0
Agency_59,SKU_17,201411,0,0,0
Agency_59,SKU_17,201511,0,0,0
Agency_59,SKU_17,201711,0,0,0
Agency_59,SKU_17,201312,0,0,0
Agency_59,SKU_17,201412,0,0,0
Agency_59,SKU_17,201512,0,0,0
Agency_59,SKU_17,201712,0,0,0
Agency_59,SKU_17,201302,0,0,0
Agency_59,SKU_17,201402,0,0,0
Agency_59,SKU_17,201502,0,0,0
Agency_59,SKU_17,201602,0,0,0
Agency_59,SKU_17,201303,0,0,0
Agency_59,SKU_17,201403,0,0,0
Agency_59,SKU_17,201503,0,0,0
Agency_59,SKU_17,201603,0,0,0
Agency_59,SKU_17,201304,0,0,0
Agency_59,SKU_17,201404,0,0,0
Agency_59,SKU_17,201504,0,0,0
Agency_59,SKU_17,201604,0,0,0
Agency_59,SKU_17,201305,0,0,0
Agency_59,SKU_17,201405,0,0,0
Agency_59,SKU_17,201505,0,0,0
Agency_59,SKU_17,201705,0,0,0
Agency_59,SKU_17,201306,0,0,0
Agency_59,SKU_17,201406,0,0,0
Agency_59,SKU_17,201506,0,0,0
Agency_59,SKU_17,201706,0,0,0
Agency_59,SKU_17,201307,0,0,0
Agency_59,SKU_17,201407,0,0,0
Agency_59,SKU_17,201507,0,0,0
Agency_59,SKU_17,201308,0,0,0
Agency_59,SKU_17,201408,0,0,0
Agency_59,SKU_17,201508,0,0,0
Agency_59,SKU_17,201309,0,0,0
Agency_59,SKU_17,201409,0,0,0
Agency_59,SKU_17,201509,0,0,0
Agency_59,SKU_17,201606,2729.054247,2490.402729,238.651518
Agency_59,SKU_17,201709,2740.203265,2464.304577,275.898688
Agency_59,SKU_17,201611,2747.997936,2534.726522,213.271414
Agency_59,SKU_17,201708,2748.521695,2510.165834,238.355861
Agency_59,SKU_17,201605,2762.941388,2594.574661,168.366727
Agency_59,SKU_17,201609,2775.248413,2534.395508,240.852905
Agency_59,SKU_17,201608,2776.048623,2549.914744,226.133879
Agency_59,SKU_17,201612,2781.839753,2569.819759,212.019994
Agency_59,SKU_17,201607,2784.296898,2538.850015,245.446883
Agency_59,SKU_17,201610,2784.414517,2590.260452,194.154065
Agency_59,SKU_17,201701,2862.447874,2619.452429,242.995445
Agency_59,SKU_17,201703,2896.913934,2639.530894,257.38304
Agency_59,SKU_17,201702,2940.537551,2646.700769,293.836782
Agency_59,SKU_17,201710,2984.545775,2769.021127,215.524648
Agency_59,SKU_17,201704,3009.249172,2687.957746,321.291426
Agency_59,SKU_17,201707,3935.479754,3108.565141,826.914613
Agency_26,SKU_18,201701,0,0,0
Agency_26,SKU_18,201606,0,0,0
Agency_26,SKU_18,201607,0,0,0
Agency_26,SKU_18,201608,0,0,0
Agency_26,SKU_18,201301,1272.367022,1199.660127,72.706895
Agency_26,SKU_18,201302,1272.367022,1272.367022,0
Agency_26,SKU_18,201303,1305.680616,1253.228665,52.451951
Agency_26,SKU_18,201304,1338.832916,1308.67256,30.160356
Agency_26,SKU_18,201305,1343.01075,1324.003409,19.007341
Agency_26,SKU_18,201306,1349.81819,1349.81819,0
Agency_26,SKU_18,201308,1350.692666,1339.894559,10.798107
Agency_26,SKU_18,201307,1350.709902,1329.963857,20.746045
Agency_26,SKU_18,201309,1350.80927,1343.8401,6.96917
Agency_26,SKU_18,201402,1370.18617,1257.568129,112.618041
Agency_26,SKU_18,201403,1370.18617,1286.638233,83.547937
Agency_26,SKU_18,201404,1370.18617,1254.916413,115.269757
Agency_26,SKU_18,201401,1377.587709,1258.06134,119.526369
Agency_26,SKU_18,201312,1393.742908,1324.266844,69.476064
Agency_26,SKU_18,201310,1399.325745,1338.25532,61.070425
Agency_26,SKU_18,201311,1406.312334,1296.435339,109.876995
Agency_26,SKU_18,201405,1438.318446,1424.878814,13.439632
Agency_26,SKU_18,201406,1440.527625,967.7805426,472.7470824
Agency_26,SKU_18,201504,1442.654147,1380.669236,61.984911
Agency_26,SKU_18,201407,1444.835106,1418.735977,26.099129
Agency_26,SKU_18,201408,1446.932334,1328.382892,118.549442
Agency_26,SKU_18,201501,1447.075868,1167.964726,279.111142
Agency_26,SKU_18,201503,1448.794793,1423.421052,25.373741
Agency_26,SKU_18,201502,1448.976912,1264.342463,184.634449
Agency_26,SKU_18,201412,1449.368701,1449.368701,0
Agency_26,SKU_18,201409,1450.843676,1038.379137,412.464539
Agency_26,SKU_18,201411,1451.464166,1184.323909,267.140257
Agency_26,SKU_18,201410,1451.937821,1399.590518,52.347303
Agency_26,SKU_18,201505,1460.212766,1325.409575,134.803191
Agency_26,SKU_18,201507,1467.038716,1165.462592,301.576124
Agency_26,SKU_18,201506,1474.915463,1233.693009,241.222454
Agency_26,SKU_18,201510,1501.489362,1165,336.489362
Agency_26,SKU_18,201509,1505.902926,1275.299202,230.603724
Agency_26,SKU_18,201511,1518.568085,1085.834043,432.734042
Agency_26,SKU_18,201508,1523.102168,1384.355179,138.746989
Agency_26,SKU_18,201601,1530.336879,1443.342199,86.99468
Agency_26,SKU_18,201610,1533.902655,1277.147787,256.754868
Agency_26,SKU_18,201603,1536.073803,1438.194814,97.878989
Agency_26,SKU_18,201605,1541.826241,1107.251773,434.574468
Agency_26,SKU_18,201602,1542.940729,1360.262158,182.678571
Agency_26,SKU_18,201512,1547.698259,1298.116538,249.581721
Agency_26,SKU_18,201612,1550.996681,1279.184735,271.811946
Agency_26,SKU_18,201604,1556.284195,1348.797492,207.486703
Agency_26,SKU_18,201611,1563.21239,1268.893805,294.318585
Agency_26,SKU_18,201609,1565.984043,1422.965426,143.018617
Agency_26,SKU_18,201711,1587.726064,1474.787234,112.93883
Agency_26,SKU_18,201709,1587.726064,1474.787234,112.93883
Agency_26,SKU_18,201706,1602.234042,1472.553192,129.68085
Agency_26,SKU_18,201702,1628.362832,1445.941593,182.421239
Agency_26,SKU_18,201710,1631.25,1468.085107,163.164893
Agency_26,SKU_18,201712,1631.25,1468.085107,163.164893
Agency_26,SKU_18,201703,1631.25,1468.085107,163.164893
Agency_26,SKU_18,201704,1631.25,1486.921031,144.328969
Agency_26,SKU_18,201705,1631.25,1468.085107,163.164893
Agency_26,SKU_18,201707,1631.25,1468.085107,163.164893
Agency_26,SKU_18,201708,1631.25,1468.085107,163.164893
Agency_33,SKU_18,201712,0,0,0
Agency_33,SKU_18,201302,1102.051197,1102.051197,0
Agency_33,SKU_18,201301,1108.282979,1093.73617,14.546809
Agency_33,SKU_18,201303,1138.638385,1129.695675,8.94271
Agency_33,SKU_18,201304,1175.270126,1166.61976,8.650366
Agency_33,SKU_18,201404,1180.928571,1124.65851,56.270061
Agency_33,SKU_18,201403,1187.273202,1154.672041,32.601161
Agency_33,SKU_18,201401,1190.693474,1144.522269,46.171205
Agency_33,SKU_18,201402,1192.738691,1146.28777,46.450921
Agency_33,SKU_18,201305,1198.653461,1191.12652,7.526941
Agency_33,SKU_18,201308,1214.639817,1194.08617,20.553647
Agency_33,SKU_18,201306,1215.750591,1197.988179,17.762412
Agency_33,SKU_18,201310,1218.591511,1195.59162,22.999891
Agency_33,SKU_18,201309,1218.729483,1177.622188,41.107295
Agency_33,SKU_18,201312,1220.291321,1155.794702,64.496619
Agency_33,SKU_18,201307,1220.718587,1213.177941,7.540646
Agency_33,SKU_18,201311,1222.997181,1196.154732,26.842449
Agency_33,SKU_18,201405,1264.882979,1244.107791,20.775188
Agency_33,SKU_18,201406,1264.925959,1194.509917,70.416042
Agency_33,SKU_18,201407,1270.336494,1181.94226,88.394234
Agency_33,SKU_18,201501,1274.554058,1204.607249,69.946809
Agency_33,SKU_18,201502,1274.617612,1174.928487,99.689125
Agency_33,SKU_18,201503,1275.010229,1158.566387,116.443842
Agency_33,SKU_18,201410,1275.079787,1128.419453,146.660334
Agency_33,SKU_18,201411,1275.177369,1015.851638,259.325731
Agency_33,SKU_18,201412,1275.433627,1186.996993,88.436634
Agency_33,SKU_18,201504,1275.467325,1150.154636,125.312689
Agency_33,SKU_18,201408,1276.396038,1127.320997,149.075041
Agency_33,SKU_18,201409,1276.426412,1193.730675,82.695737
Agency_33,SKU_18,201505,1321.084321,1099.78331,221.301011
Agency_33,SKU_18,201507,1411.786587,1271.786946,139.999641
Agency_33,SKU_18,201506,1423.216726,1120.647227,302.569499
Agency_33,SKU_18,201508,1437.96338,1291.301657,146.661723
Agency_33,SKU_18,201509,1438.573984,1353.490329,85.083655
Agency_33,SKU_18,201602,1459.012573,1400.010638,59.001935
Agency_33,SKU_18,201611,1462.669811,1348.459676,114.210135
Agency_33,SKU_18,201610,1473.591632,1371.213619,102.378013
Agency_33,SKU_18,201601,1475.574287,1427.565362,48.008925
Agency_33,SKU_18,201609,1485.789008,1379.295473,106.493535
Agency_33,SKU_18,201604,1487.001934,1423.312379,63.689555
Agency_33,SKU_18,201605,1492.311476,1421.315665,70.995811
Agency_33,SKU_18,201612,1492.993212,1353.176562,139.81665
Agency_33,SKU_18,201606,1493.31204,1412.159475,81.152565
Agency_33,SKU_18,201607,1493.373396,1435.387567,57.985829
Agency_33,SKU_18,201608,1494.092399,1430.962312,63.130087
Agency_33,SKU_18,201512,1497.362207,1427.619222,69.742985
Agency_33,SKU_18,201510,1498.844437,1422.759196,76.085241
Agency_33,SKU_18,201603,1501.749482,1419.999351,81.750131
Agency_33,SKU_18,201511,1516.960213,1420.037872,96.922341
Agency_33,SKU_18,201701,1591.902095,1447.758933,144.143162
Agency_33,SKU_18,201710,1624.559741,1459.195094,165.364647
Agency_33,SKU_18,201702,1625.380343,1446.53521,178.845133
Agency_33,SKU_18,201708,1626.275371,1457.942154,168.333217
Agency_33,SKU_18,201703,1626.55208,1441.958616,184.593464
Agency_33,SKU_18,201711,1628.256042,1459.967724,168.288318
Agency_33,SKU_18,201709,1629.5468,1392.069106,237.477694
Agency_33,SKU_18,201705,1631.829587,1468.806955,163.022632
Agency_33,SKU_18,201707,1639.161487,1464.612121,174.549366
Agency_33,SKU_18,201706,1640.783647,1439.998763,200.784884
Agency_33,SKU_18,201704,1644.084068,1465.822847,178.261221
Agency_37,SKU_18,201601,0,0,0
Agency_37,SKU_18,201510,0,0,0
Agency_37,SKU_18,201511,0,0,0
Agency_37,SKU_18,201512,0,0,0
Agency_37,SKU_18,201602,0,0,0
Agency_37,SKU_18,201603,0,0,0
Agency_37,SKU_18,201604,0,0,0
Agency_37,SKU_18,201508,0,0,0
Agency_37,SKU_18,201509,0,0,0
Agency_37,SKU_18,201301,1185.319149,1113.75,71.569149
Agency_37,SKU_18,201302,1185.319149,1169.941777,15.377372
Agency_37,SKU_18,201303,1202.433511,1025.060791,177.37272
Agency_37,SKU_18,201304,1207.101064,1190.288754,16.81231
Agency_37,SKU_18,201305,1239.726064,1175.890293,63.835771
Agency_37,SKU_18,201310,1277.792554,1260.646697,17.145857
Agency_37,SKU_18,201311,1277.792554,1197.930519,79.862035
Agency_37,SKU_18,201312,1277.792554,1178.199311,99.593243
Agency_37,SKU_18,201306,1277.792554,1203.94854,73.844014
Agency_37,SKU_18,201307,1277.792554,1146.129741,131.662813
Agency_37,SKU_18,201308,1277.792554,1267.920697,9.871857
Agency_37,SKU_18,201309,1277.792554,1120.426932,157.365622
Agency_37,SKU_18,201406,1294.443324,1067.503668,226.939656
Agency_37,SKU_18,201405,1294.486498,1236.217267,58.269231
Agency_37,SKU_18,201407,1301.393617,912.9015954,388.4920216
Agency_37,SKU_18,201401,1304.920213,1275.875,29.045213
Agency_37,SKU_18,201501,1304.920213,1304.920213,0
Agency_37,SKU_18,201410,1304.920213,1304.920213,0
Agency_37,SKU_18,201402,1304.920213,1240.23144,64.688773
Agency_37,SKU_18,201502,1304.920213,1304.920213,0
Agency_37,SKU_18,201403,1304.920213,1175.687159,129.233054
Agency_37,SKU_18,201503,1304.920213,1304.920213,0
Agency_37,SKU_18,201404,1304.920213,1100.322949,204.597264
Agency_37,SKU_18,201504,1304.920213,1304.920213,0
Agency_37,SKU_18,201408,1304.920213,1304.920213,0
Agency_37,SKU_18,201409,1304.920213,1178.637611,126.282602
Agency_37,SKU_18,201412,1305.239361,1305.239361,0
Agency_37,SKU_18,201411,1305.491322,756.0512318,549.4400902
Agency_37,SKU_18,201505,1335.52859,1335.52859,0
Agency_37,SKU_18,201506,1359.335106,1359.335106,0
Agency_37,SKU_18,201507,1359.335106,1359.335106,0
