Agency,SKU,YearMonth,Volume
Agency_16,SKU_04,201608,797.508
Agency_42,SKU_04,201608,143.3826
Agency_35,SKU_32,201608,0.639
Agency_32,SKU_03,201608,1177.88325
Agency_46,SKU_04,201608,3319.54275
Agency_32,SKU_01,201608,2416.932
Agency_48,SKU_23,201608,4.5
Agency_34,SKU_22,201608,3.2379
Agency_49,SKU_01,201608,2730.672
Agency_32,SKU_02,201608,2442.96
Agency_48,SKU_17,201608,8.09535
Agency_32,SKU_05,201608,3476.28525
Agency_55,SKU_01,201608,3517.56
Agency_55,SKU_03,201608,4327.79775
Agency_49,SKU_07,201608,0
Agency_48,SKU_28,201608,0
Agency_32,SKU_14,201608,10.395
Agency_35,SKU_03,201608,2.6226
Agency_34,SKU_04,201608,0.8307
Agency_16,SKU_03,201608,160.82865
Agency_48,SKU_07,201608,15.93
Agency_55,SKU_02,201608,1464.048
Agency_49,SKU_02,201608,3384.612
Agency_55,SKU_05,201608,2054.52825
Agency_49,SKU_05,201608,2253.27825
Agency_11,SKU_03,201608,132.23055
Agency_39,SKU_05,201608,6675.387
Agency_46,SKU_03,201608,3065.46825
Agency_15,SKU_01,201608,1650.888
Agency_03,SKU_04,201608,1565.5395
Agency_15,SKU_02,201608,609.552
Agency_07,SKU_01,201608,13739.865
Agency_21,SKU_01,201608,51.516
Agency_15,SKU_05,201608,204.3972
Agency_03,SKU_32,201608,0
Agency_21,SKU_02,201608,172.044
Agency_34,SKU_03,201608,4.14615
Agency_07,SKU_02,201608,1501.308
Agency_21,SKU_05,201608,283.55625
Agency_07,SKU_05,201608,66.26085
Agency_16,SKU_20,201608,7.0335
Agency_39,SKU_04,201608,918.08625
Agency_46,SKU_17,201608,54.6558
Agency_03,SKU_03,201608,10671.69
Agency_12,SKU_01,201608,12213.5025
Agency_21,SKU_04,201608,35.71995
Agency_36,SKU_22,201608,14.9214
Agency_12,SKU_07,201608,20.7975
Agency_07,SKU_04,201608,2533.79025
Agency_12,SKU_02,201608,5170.176
Agency_36,SKU_04,201608,0
Agency_39,SKU_03,201608,183.76335
Agency_12,SKU_05,201608,4231.884
Agency_21,SKU_03,201608,42.21855
Agency_05,SKU_01,201608,16847.025
Agency_47,SKU_04,201608,32.45925
Agency_05,SKU_02,201608,1498.5
Agency_07,SKU_03,201608,805.30275
Agency_05,SKU_05,201608,321.85815
Agency_36,SKU_03,201608,8.9676
Agency_21,SKU_21,201608,0
Agency_56,SKU_01,201608,5081.724
Agency_01,SKU_01,201608,81.432
Agency_12,SKU_04,201608,1765.66425
Agency_51,SKU_04,201608,3519.753
Agency_47,SKU_03,201608,225.99345
Agency_56,SKU_02,201608,1060.776
Agency_43,SKU_01,201608,577.044
Agency_01,SKU_02,201608,42.984
Agency_56,SKU_05,201608,661.233
Agency_43,SKU_02,201608,453.816
Agency_01,SKU_05,201608,20.12865
Agency_43,SKU_05,201608,388.7004
Agency_50,SKU_01,201608,2117.772
Agency_47,SKU_01,201608,3.672
Agency_43,SKU_04,201608,202.2336
Agency_22,SKU_01,201608,115.56
Agency_47,SKU_17,201608,1.1928
Agency_22,SKU_02,201608,176.688
Agency_05,SKU_04,201608,4897.65225
Agency_50,SKU_02,201608,13026.2025
Agency_47,SKU_02,201608,0.108
Agency_51,SKU_03,201608,4984.7985
Agency_01,SKU_11,201608,30.9276
Agency_12,SKU_03,201608,867.07725
Agency_22,SKU_05,201608,312.31725
Agency_56,SKU_04,201608,2153.5545
Agency_50,SKU_05,201608,2952.15375
Agency_47,SKU_05,201608,0
Agency_07,SKU_21,201608,0
Agency_31,SKU_01,201608,281.556
Agency_04,SKU_01,201608,18.468
Agency_04,SKU_02,201608,11.556
Agency_01,SKU_04,201608,165.42075
Agency_31,SKU_02,201608,41.364
Agency_02,SKU_01,201608,7399.512
Agency_27,SKU_01,201608,2669.544
Agency_04,SKU_05,201608,1.917
Agency_31,SKU_05,201608,20.50845
Agency_43,SKU_03,201608,425.37135
Agency_02,SKU_02,201608,6430.644
Agency_13,SKU_01,201608,7664.0025
Agency_27,SKU_02,201608,931.5
Agency_22,SKU_04,201608,59.29125
Agency_37,SKU_04,201608,0
Agency_02,SKU_05,201608,1230.498
Agency_13,SKU_07,201608,12.8325
Agency_27,SKU_05,201608,65.553
Agency_26,SKU_03,201608,0
Agency_31,SKU_04,201608,877.19775
Agency_56,SKU_03,201608,5242.719
Agency_26,SKU_18,201608,0
Agency_05,SKU_03,201608,1371.66525
Agency_13,SKU_02,201608,5570.856
Agency_27,SKU_06,201608,13.824
Agency_50,SKU_04,201608,2043.9855
Agency_04,SKU_04,201608,112.9101
Agency_13,SKU_05,201608,1468.2075
Agency_01,SKU_03,201608,13.794
Agency_27,SKU_04,201608,3471.03
Agency_51,SKU_17,201608,6.5613
Agency_22,SKU_03,201608,89.094
Agency_52,SKU_01,201608,184.464
Agency_57,SKU_01,201608,9724.755
Agency_51,SKU_01,201608,6909.732
Agency_37,SKU_18,201608,2.20035
Agency_31,SKU_08,201608,15.654
Agency_02,SKU_11,201608,67.5636
Agency_04,SKU_03,201608,492.2028
Agency_57,SKU_07,201608,174.7875
Agency_31,SKU_03,201608,595.04835
Agency_52,SKU_02,201608,1181.196
Agency_48,SKU_01,201608,3658.608
Agency_51,SKU_07,201608,9.735
Agency_05,SKU_14,201608,5.41035
Agency_59,SKU_01,201608,7500.705
Agency_02,SKU_12,201608,8.625
Agency_60,SKU_01,201608,11845.875
Agency_52,SKU_05,201608,733.6581
Agency_57,SKU_02,201608,6236.676
Agency_59,SKU_07,201608,11.9475
Agency_02,SKU_31,201608,7.08
Agency_60,SKU_07,201608,90.27
Agency_50,SKU_03,201608,665.5116
Agency_19,SKU_01,201608,67.5
Agency_57,SKU_05,201608,1972.3245
Agency_51,SKU_02,201608,4937.328
Agency_02,SKU_34,201608,0
Agency_13,SKU_04,201608,723.35385
Agency_27,SKU_08,201608,458.7027
Agency_19,SKU_02,201608,68.364
Agency_51,SKU_05,201608,1291.11075
Agency_59,SKU_02,201608,4212
Agency_60,SKU_02,201608,4969.512
Agency_27,SKU_03,201608,5291.15325
Agency_19,SKU_05,201608,69.57615
Agency_23,SKU_05,201608,600.8208
Agency_59,SKU_05,201608,1284.324
Agency_02,SKU_04,201608,4138.7325
Agency_60,SKU_05,201608,1512.4335
Agency_40,SKU_04,201608,5.1738
Agency_05,SKU_23,201608,0.63
Agency_52,SKU_04,201608,228.891
Agency_23,SKU_04,201608,31.49745
Agency_19,SKU_04,201608,111.3621
Agency_59,SKU_03,201608,697.64685
Agency_38,SKU_01,201608,11001.855
Agency_05,SKU_26,201608,0
Agency_38,SKU_07,201608,86.2875
Agency_13,SKU_03,201608,347.19435
Agency_03,SKU_01,201608,1177.2
Agency_05,SKU_21,201608,0
Agency_52,SKU_03,201608,42.21645
Agency_50,SKU_17,201608,10.1397
Agency_23,SKU_03,201608,19.29075
Agency_38,SKU_02,201608,5216.724
Agency_02,SKU_03,201608,14634.24
Agency_19,SKU_08,201608,5.1111
Agency_57,SKU_04,201608,2022.75375
Agency_38,SKU_05,201608,2979.48525
Agency_03,SKU_02,201608,706.104
Agency_40,SKU_03,201608,17.1741
Agency_19,SKU_03,201608,79.44315
Agency_59,SKU_04,201608,958.872
Agency_03,SKU_05,201608,632.24055
Agency_60,SKU_04,201608,1983.087
Agency_40,SKU_18,201608,0
Agency_23,SKU_21,201608,0
Agency_13,SKU_20,201608,8.66295
Agency_59,SKU_17,201608,6.47595
Agency_38,SKU_04,201608,1124.1405
Agency_10,SKU_04,201608,937.593
Agency_09,SKU_01,201608,4479.084
Agency_44,SKU_01,201608,72.036
Agency_44,SKU_04,201608,91.7541
Agency_57,SKU_03,201608,1360.61625
Agency_44,SKU_02,201608,10.8
Agency_09,SKU_02,201608,1335.852
Agency_38,SKU_21,201608,0
Agency_09,SKU_04,201608,966.75075
Agency_24,SKU_01,201608,1.62
Agency_44,SKU_05,201608,0
Agency_60,SKU_03,201608,399.60285
Agency_10,SKU_32,201608,72.0759
Agency_09,SKU_05,201608,1233.4755
Agency_24,SKU_02,201608,143.424
Agency_54,SKU_04,201608,135.91155
Agency_53,SKU_01,201608,6963.948
Agency_20,SKU_01,201608,3799.872
Agency_24,SKU_05,201608,442.15665
Agency_54,SKU_01,201608,141.588
Agency_53,SKU_07,201608,11.505
Agency_20,SKU_07,201608,6.195
Agency_38,SKU_03,201608,1928.15325
Agency_54,SKU_02,201608,57.996
Agency_54,SKU_05,201608,99.2364
Agency_53,SKU_02,201608,9572.145
Agency_44,SKU_03,201608,226.13865
Agency_09,SKU_27,201608,0
Agency_20,SKU_02,201608,14261.6175
Agency_53,SKU_05,201608,5824.002
Agency_20,SKU_05,201608,3309.75975
Agency_10,SKU_03,201608,3881.77275
Agency_54,SKU_03,201608,94.6674
Agency_24,SKU_04,201608,81.27075
Agency_09,SKU_03,201608,8230.215
Agency_57,SKU_23,201608,5.4
Agency_38,SKU_14,201608,4.8147
Agency_60,SKU_23,201608,2.34
Agency_39,SKU_01,201608,3066.336
Agency_39,SKU_07,201608,10.62
Agency_10,SKU_23,201608,1.44
Agency_57,SKU_17,201608,10.182
Agency_23,SKU_01,201608,60.804
Agency_54,SKU_14,201608,0.29835
Agency_23,SKU_02,201608,62.64
Agency_30,SKU_01,201608,1026.216
Agency_54,SKU_15,201608,0.213
Agency_39,SKU_02,201608,5527.332
Agency_58,SKU_02,201608,4652.424
Agency_24,SKU_03,201608,11.6763
Agency_30,SKU_02,201608,99.792
Agency_58,SKU_05,201608,1227.72825
Agency_28,SKU_01,201608,11.124
Agency_53,SKU_04,201608,3104.9925
Agency_08,SKU_01,201608,229.284
Agency_20,SKU_04,201608,2282.67525
Agency_24,SKU_21,201608,0
Agency_30,SKU_05,201608,222.62685
Agency_10,SKU_21,201608,0
Agency_58,SKU_01,201608,6018.084
Agency_28,SKU_02,201608,16.416
Agency_53,SKU_03,201608,550.8348
Agency_20,SKU_21,201608,0
Agency_30,SKU_06,201608,5.4
Agency_58,SKU_07,201608,55.755
Agency_28,SKU_05,201608,1.34175
Agency_08,SKU_02,201608,3.348
Agency_45,SKU_08,201608,11.5659
Agency_11,SKU_01,201608,477.252
Agency_58,SKU_04,201608,1891.0185
Agency_08,SKU_05,201608,6.9651
Agency_53,SKU_24,201608,63.075
Agency_45,SKU_03,201608,42.8109
Agency_10,SKU_01,201608,2488.968
Agency_11,SKU_02,201608,4.428
Agency_58,SKU_17,201608,3.9195
Agency_45,SKU_01,201608,88.884
Agency_11,SKU_05,201608,1.0863
Agency_30,SKU_04,201608,3839.56125
Agency_45,SKU_02,201608,82.08
Agency_10,SKU_02,201608,237.276
Agency_45,SKU_05,201608,551.07795
Agency_08,SKU_04,201608,128.3682
Agency_09,SKU_21,201608,0
Agency_10,SKU_05,201608,162.29445
Agency_20,SKU_03,201608,253.8942
Agency_26,SKU_04,201608,1.78875
Agency_29,SKU_01,201608,5.292
Agency_45,SKU_04,201608,283.06275
Agency_28,SKU_06,201608,789.48
Agency_29,SKU_02,201608,1.404
Agency_53,SKU_15,201608,13.5483
Agency_58,SKU_03,201608,303.3117
Agency_11,SKU_04,201608,100.1256
Agency_29,SKU_05,201608,17.62905
Agency_30,SKU_08,201608,218.3985
Agency_28,SKU_04,201608,45.09735
Agency_08,SKU_03,201608,15.05925
Agency_30,SKU_03,201608,14311.1325
Agency_17,SKU_02,201608,947.268
Agency_29,SKU_06,201608,15.66
Agency_17,SKU_01,201608,169.668
Agency_17,SKU_05,201608,647.4702
Agency_58,SKU_23,201608,3.51
Agency_29,SKU_04,201608,30.28605
Agency_20,SKU_23,201608,0.09
Agency_26,SKU_11,201608,3.6639
Agency_26,SKU_05,201608,0.1278
Agency_28,SKU_03,201608,173.4366
Agency_26,SKU_02,201608,5.508
Agency_28,SKU_08,201608,6.7734
Agency_29,SKU_08,201608,2.0448
Agency_17,SKU_04,201608,198.40215
Agency_17,SKU_03,201608,22.84215
Agency_29,SKU_03,201608,8.2062
Agency_26,SKU_01,201608,0.54
Agency_23,SKU_03,201708,20.8962
Agency_23,SKU_05,201708,718.236
Agency_22,SKU_03,201708,84.0924
Agency_23,SKU_04,201708,26.199
Agency_53,SKU_04,201708,3847.9305
Agency_01,SKU_03,201708,20.2194
Agency_22,SKU_04,201708,87.9903
Agency_41,SKU_01,201708,5712.876
Agency_53,SKU_24,201708,1.74
Agency_41,SKU_02,201708,5171.04
Agency_23,SKU_21,201708,0.3834
Agency_41,SKU_05,201708,2551.335
Agency_24,SKU_01,201708,0.216
Agency_53,SKU_03,201708,552.7764
Agency_24,SKU_02,201708,99.9
Agency_24,SKU_05,201708,480.5919
Agency_23,SKU_01,201708,44.172
Agency_58,SKU_07,201708,35.8425
Agency_22,SKU_01,201708,110.916
Agency_22,SKU_05,201708,302.886
Agency_23,SKU_02,201708,56.7
Agency_58,SKU_01,201708,4757.292
Agency_18,SKU_04,201708,262.1817
Agency_53,SKU_15,201708,0.0426
Agency_22,SKU_02,201708,166.752
Agency_11,SKU_03,201708,214.2918
Agency_53,SKU_01,201708,5478.192
Agency_58,SKU_02,201708,4718.196
Agency_53,SKU_07,201708,4.425
Agency_58,SKU_05,201708,1700.12325
Agency_18,SKU_03,201708,4.23
Agency_25,SKU_05,201708,669.3525
Agency_41,SKU_04,201708,987.83025
Agency_24,SKU_04,201708,58.2129
Agency_24,SKU_03,201708,9.6444
Agency_25,SKU_04,201708,9.7128
Agency_53,SKU_02,201708,8834.295
Agency_53,SKU_05,201708,10583.6325
Agency_17,SKU_01,201708,160.812
Agency_18,SKU_02,201708,73.332
Agency_18,SKU_01,201708,24.624
Agency_18,SKU_05,201708,484.5537
Agency_58,SKU_03,201708,245.1708
Agency_49,SKU_05,201708,2838.05475
Agency_17,SKU_03,201708,41.1156
Agency_25,SKU_03,201708,5.076
Agency_01,SKU_01,201708,66.42
Agency_17,SKU_02,201708,1191.996
Agency_01,SKU_04,201708,80.7696
Agency_24,SKU_21,201708,0.03195
Agency_49,SKU_34,201708,39.3825
Agency_17,SKU_05,201708,705.7116
Agency_41,SKU_03,201708,1539.297
Agency_01,SKU_02,201708,26.892
Agency_49,SKU_04,201708,2722.587
Agency_01,SKU_05,201708,20.5119
Agency_58,SKU_04,201708,1321.1325
Agency_42,SKU_05,201708,463.8501
Agency_26,SKU_03,201708,2.0304
Agency_49,SKU_01,201708,2378.808
Agency_26,SKU_18,201708,0.0846
Agency_25,SKU_21,201708,0
Agency_52,SKU_04,201708,220.9662
Agency_42,SKU_04,201708,208.4418
Agency_17,SKU_04,201708,294.2595
Agency_49,SKU_07,201708,18.1425
Agency_42,SKU_01,201708,306.288
Agency_57,SKU_17,201708,3.2376
Agency_58,SKU_23,201708,10.08
Agency_25,SKU_01,201708,3.564
Agency_01,SKU_11,201708,27.3492
Agency_49,SKU_02,201708,3645.756
Agency_42,SKU_02,201708,170.424
Agency_25,SKU_02,201708,84.996
Agency_58,SKU_17,201708,2.4708
Agency_49,SKU_03,201708,12303.8025
Agency_42,SKU_03,201708,1785.82125
Agency_52,SKU_03,201708,35.8704
Agency_09,SKU_01,201708,3184.488
Agency_30,SKU_08,201708,132.273
Agency_49,SKU_23,201708,2.97
Agency_09,SKU_02,201708,1412.208
Agency_07,SKU_03,201708,901.92075
Agency_30,SKU_03,201708,15417.84
Agency_09,SKU_05,201708,1219.659
Agency_27,SKU_06,201708,8.424
Agency_08,SKU_03,201708,16.074
Agency_27,SKU_01,201708,2317.896
Agency_27,SKU_04,201708,3313.91775
Agency_09,SKU_04,201708,1506.69825
Agency_27,SKU_02,201708,810.108
Agency_27,SKU_05,201708,48.564
Agency_52,SKU_01,201708,166.968
Agency_52,SKU_02,201708,1258.2
Agency_59,SKU_01,201708,7390.008
Agency_52,SKU_05,201708,725.9679
Agency_09,SKU_27,201708,0.431325
Agency_59,SKU_07,201708,19.0275
Agency_27,SKU_08,201708,388.1925
Agency_59,SKU_02,201708,5969.16
Agency_07,SKU_21,201708,2.3004
Agency_27,SKU_03,201708,5865.9105
Agency_59,SKU_05,201708,1742.80875
Agency_05,SKU_01,201708,11190.525
Agency_05,SKU_23,201708,0.09
Agency_09,SKU_03,201708,7632.615
Agency_20,SKU_04,201708,2377.97475
Agency_07,SKU_01,201708,12556.62
Agency_21,SKU_01,201708,50.436
Agency_05,SKU_02,201708,1947.24
Agency_33,SKU_04,201708,33.867
Agency_05,SKU_05,201708,386.2116
Agency_36,SKU_03,201708,9.1368
Agency_30,SKU_01,201708,731.916
Agency_37,SKU_04,201708,2.1726
Agency_21,SKU_02,201708,126.036
Agency_07,SKU_02,201708,1869.048
Agency_21,SKU_05,201708,324.2925
Agency_05,SKU_26,201708,0
Agency_03,SKU_01,201708,970.596
Agency_07,SKU_05,201708,84.5397
Agency_30,SKU_02,201708,175.716
Agency_56,SKU_01,201708,3349.512
Agency_05,SKU_21,201708,30.3525
Agency_30,SKU_05,201708,260.5842
Agency_20,SKU_03,201708,289.755
Agency_56,SKU_02,201708,660.096
Agency_03,SKU_02,201708,493.344
Agency_30,SKU_06,201708,0.648
Agency_56,SKU_05,201708,313.749
Agency_59,SKU_04,201708,1843.6425
Agency_03,SKU_05,201708,688.7781
Agency_33,SKU_03,201708,4.5684
Agency_37,SKU_18,201708,1.0998
Agency_45,SKU_01,201708,72.036
Agency_21,SKU_04,201708,30.8637
Agency_34,SKU_22,201708,0
Agency_36,SKU_22,201708,0.0852
Agency_33,SKU_18,201708,12.8592
Agency_30,SKU_04,201708,3589.1355
Agency_45,SKU_02,201708,68.364
Agency_07,SKU_04,201708,3419.86425
Agency_45,SKU_05,201708,612.0981
Agency_09,SKU_21,201708,0.7668
Agency_34,SKU_04,201708,10.3518
Agency_36,SKU_04,201708,8.6904
Agency_05,SKU_04,201708,5668.4415
Agency_19,SKU_01,201708,23.328
Agency_45,SKU_04,201708,268.38
Agency_19,SKU_02,201708,81.756
Agency_20,SKU_23,201708,0
Agency_56,SKU_04,201708,3750.35475
Agency_38,SKU_04,201708,2100.13725
Agency_19,SKU_05,201708,90.4824
Agency_39,SKU_05,201708,5575.01925
Agency_21,SKU_03,201708,36.2934
Agency_04,SKU_01,201708,19.872
Agency_04,SKU_02,201708,4.752
Agency_03,SKU_04,201708,1450.59375
Agency_02,SKU_01,201708,5272.128
Agency_04,SKU_05,201708,1.917
Agency_19,SKU_04,201708,130.1004
Agency_20,SKU_21,201708,0.03195
Agency_38,SKU_21,201708,0
Agency_02,SKU_02,201708,5515.884
Agency_45,SKU_08,201708,7.1568
Agency_26,SKU_01,201708,1.404
Agency_59,SKU_03,201708,572.1498
Agency_03,SKU_32,201708,0.5112
Agency_02,SKU_05,201708,1760.7645
Agency_38,SKU_01,201708,12617.64
Agency_45,SKU_03,201708,28.2564
Agency_26,SKU_02,201708,0
Agency_34,SKU_03,201708,4.3992
Agency_56,SKU_03,201708,7815.0075
Agency_38,SKU_07,201708,46.02
Agency_26,SKU_05,201708,0.3195
Agency_21,SKU_21,201708,0
Agency_05,SKU_03,201708,1220.69325
Agency_39,SKU_04,201708,1256.84925
Agency_04,SKU_04,201708,38.9151
Agency_38,SKU_03,201708,2151.1245
Agency_38,SKU_02,201708,4986.468
Agency_19,SKU_08,201708,3.2589
Agency_43,SKU_01,201708,433.944
Agency_38,SKU_05,201708,3051.5445
Agency_03,SKU_03,201708,12362.85
Agency_19,SKU_03,201708,59.0508
Agency_43,SKU_02,201708,496.26
Agency_43,SKU_05,201708,475.416
Agency_51,SKU_01,201708,5897.124
Agency_12,SKU_01,201708,15954.3
Agency_02,SKU_11,201708,2.2152
Agency_26,SKU_11,201708,3.408
Agency_04,SKU_03,201708,606.8358
Agency_12,SKU_07,201708,15.93
Agency_38,SKU_14,201708,0.0852
Agency_51,SKU_07,201708,0
Agency_05,SKU_14,201708,2.3856
Agency_47,SKU_01,201708,1.944
Agency_39,SKU_01,201708,4019.436
Agency_02,SKU_12,201708,31.2
Agency_43,SKU_04,201708,201.9879
Agency_26,SKU_04,201708,0
Agency_59,SKU_17,201708,1.3206
Agency_12,SKU_02,201708,11427.585
Agency_39,SKU_07,201708,9.2925
Agency_02,SKU_31,201708,28.32
Agency_39,SKU_03,201708,239.0796
Agency_51,SKU_02,201708,6566.4
Agency_47,SKU_02,201708,0.216
Agency_12,SKU_05,201708,2514.018
Agency_02,SKU_34,201708,145.5825
Agency_51,SKU_05,201708,2029.08075
Agency_47,SKU_05,201708,0.3195
Agency_39,SKU_02,201708,5325.696
Agency_48,SKU_02,201708,801.792
Agency_02,SKU_04,201708,3627.795
Agency_48,SKU_05,201708,1876.4235
Agency_47,SKU_04,201708,33.8031
Agency_44,SKU_01,201708,37.692
Agency_43,SKU_03,201708,43.2306
Agency_44,SKU_02,201708,3.672
Agency_13,SKU_01,201708,7093.44
Agency_44,SKU_05,201708,4.4091
Agency_13,SKU_07,201708,5.31
Agency_10,SKU_01,201708,1733.94
Agency_35,SKU_04,201708,11.502
Agency_20,SKU_01,201708,2930.688
Agency_16,SKU_20,201708,2.77965
Agency_13,SKU_02,201708,7038.468
Agency_20,SKU_07,201708,1.3275
Agency_12,SKU_04,201708,1596.47775
Agency_10,SKU_02,201708,223.452
Agency_13,SKU_05,201708,1609.7685
Agency_51,SKU_04,201708,4634.5395
Agency_47,SKU_03,201708,212.4306
Agency_02,SKU_03,201708,20437.5825
Agency_10,SKU_05,201708,197.5149
Agency_44,SKU_04,201708,49.9059
Agency_35,SKU_32,201708,0
Agency_48,SKU_04,201708,2545.329
Agency_20,SKU_02,201708,14369.6175
Agency_20,SKU_05,201708,3389.703
Agency_32,SKU_01,201708,1931.904
Agency_48,SKU_23,201708,1.44
Agency_51,SKU_17,201708,1.1076
Agency_57,SKU_01,201708,13686.405
Agency_32,SKU_02,201708,3047.544
Agency_48,SKU_17,201708,3.3228
Agency_57,SKU_07,201708,161.5125
Agency_28,SKU_01,201708,63.504
Agency_32,SKU_05,201708,4436.19375
Agency_48,SKU_01,201708,3167.748
Agency_50,SKU_01,201708,1543.644
Agency_60,SKU_01,201708,13038.195
Agency_48,SKU_28,201708,0.085125
Agency_57,SKU_02,201708,10398.135
Agency_44,SKU_03,201708,178.4214
Agency_35,SKU_03,201708,5.1606
Agency_28,SKU_02,201708,12.96
Agency_60,SKU_07,201708,67.7025
Agency_47,SKU_17,201708,0.1704
Agency_48,SKU_07,201708,12.39
Agency_57,SKU_05,201708,3343.7595
Agency_28,SKU_05,201708,1.278
Agency_50,SKU_02,201708,11880.2175
Agency_13,SKU_04,201708,1003.9965
Agency_51,SKU_03,201708,6598.377
Agency_12,SKU_03,201708,448.0416
Agency_50,SKU_05,201708,3893.04375
Agency_48,SKU_03,201708,11570.8275
Agency_60,SKU_02,201708,6899.364
Agency_16,SKU_02,201708,6821.172
Agency_10,SKU_04,201708,1045.0845
Agency_29,SKU_01,201708,14.472
Agency_60,SKU_05,201708,2182.3125
Agency_16,SKU_05,201708,1532.38575
Agency_29,SKU_02,201708,1.404
Agency_32,SKU_04,201708,3561.72225
Agency_29,SKU_05,201708,27.2853
Agency_10,SKU_23,201708,3.42
Agency_28,SKU_06,201708,760.104
Agency_10,SKU_32,201708,0
Agency_10,SKU_03,201708,4030.85175
Agency_13,SKU_03,201708,189.927
Agency_28,SKU_04,201708,32.7168
Agency_50,SKU_04,201708,2874.669
Agency_16,SKU_04,201708,822.64875
Agency_50,SKU_17,201708,1.7466
Agency_10,SKU_21,201708,1.0863
Agency_57,SKU_04,201708,3139.599
Agency_32,SKU_03,201708,1321.11375
Agency_60,SKU_04,201708,2208.5115
Agency_29,SKU_06,201708,10.26
Agency_13,SKU_20,201708,3.1311
Agency_32,SKU_14,201708,2.0022
Agency_29,SKU_04,201708,41.2794
Agency_28,SKU_08,201708,11.8215
Agency_50,SKU_03,201708,485.8578
Agency_16,SKU_03,201708,105.4116
Agency_28,SKU_03,201708,19.3734
Agency_11,SKU_02,201708,2.592
Agency_31,SKU_01,201708,198.504
Agency_11,SKU_05,201708,5.5593
Agency_08,SKU_01,201708,223.668
Agency_31,SKU_02,201708,34.56
Agency_60,SKU_23,201708,1.98
Agency_31,SKU_05,201708,19.5534
Agency_57,SKU_03,201708,1977.6945
Agency_08,SKU_02,201708,1.944
Agency_11,SKU_01,201708,237.168
Agency_60,SKU_03,201708,318.3498
Agency_08,SKU_05,201708,7.7958
Agency_29,SKU_08,201708,4.1535
Agency_11,SKU_04,201708,88.8849
Agency_54,SKU_04,201708,169.4628
Agency_31,SKU_04,201708,698.8104
Agency_29,SKU_03,201708,7.1064
Agency_54,SKU_01,201708,70.632
Agency_57,SKU_23,201708,2.43
Agency_54,SKU_02,201708,65.988
Agency_55,SKU_01,201708,3280.5
Agency_08,SKU_04,201708,177.4503
Agency_54,SKU_05,201708,117.7677
Agency_54,SKU_03,201708,254.646
Agency_55,SKU_02,201708,2070.144
Agency_31,SKU_08,201708,17.253
Agency_55,SKU_05,201708,1058.9505
Agency_31,SKU_03,201708,627.1398
Agency_46,SKU_01,201708,5017.248
Agency_40,SKU_04,201708,727.182
Agency_55,SKU_04,201708,3661.53375
Agency_40,SKU_03,201708,22.419
Agency_54,SKU_14,201708,0.0426
Agency_40,SKU_18,201708,0.9306
Agency_54,SKU_15,201708,0
Agency_46,SKU_02,201708,5531.76
Agency_46,SKU_05,201708,4646.42475
Agency_46,SKU_04,201708,5266.446
Agency_15,SKU_03,201708,73.6866
Agency_46,SKU_03,201708,2984.0115
Agency_55,SKU_03,201708,8786.0475
Agency_15,SKU_02,201708,961.956
Agency_15,SKU_05,201708,256.6224
Agency_15,SKU_04,201708,216.5571
Agency_15,SKU_01,201708,1660.608
Agency_46,SKU_17,201708,11.715
Agency_16,SKU_01,201708,8408.445
Agency_16,SKU_07,201708,24.3375
Agency_01,SKU_05,201309,20.8953
Agency_01,SKU_02,201309,106.164
Agency_01,SKU_01,201309,147.744
Agency_01,SKU_11,201309,18.744
Agency_01,SKU_04,201309,344.9961
Agency_26,SKU_04,201309,11.502
Agency_12,SKU_04,201309,1420.11375
Agency_01,SKU_03,201309,65.988
Agency_55,SKU_02,201309,884.952
Agency_55,SKU_05,201309,191.9556
Agency_55,SKU_04,201309,2412.60825
Agency_55,SKU_03,201309,7032.29025
Agency_12,SKU_07,201309,30.975
Agency_55,SKU_01,201309,3657.312
Agency_12,SKU_01,201309,8888.6175
Agency_26,SKU_01,201309,0
Agency_12,SKU_03,201309,631.2852
Agency_15,SKU_02,201309,194.94
Agency_12,SKU_02,201309,3363.228
Agency_26,SKU_02,201309,0
Agency_15,SKU_05,201309,155.0214
Agency_26,SKU_03,201309,0
Agency_48,SKU_07,201309,7.08
Agency_12,SKU_05,201309,1688.81325
Agency_26,SKU_05,201309,0
Agency_26,SKU_18,201309,8.2908
Agency_48,SKU_02,201309,686.148675
Agency_48,SKU_05,201309,1815.846
Agency_27,SKU_04,201309,4639.779
Agency_02,SKU_31,201309,70.8
Agency_19,SKU_01,201309,5.184
Agency_02,SKU_34,201309,106.2
Agency_19,SKU_02,201309,108.324
Agency_15,SKU_04,201309,141.5385
Agency_19,SKU_05,201309,102.7512
Agency_02,SKU_02,201309,8003.0175
Agency_02,SKU_04,201309,4879.596
Agency_26,SKU_11,201309,7.3272
Agency_02,SKU_05,201309,3040.42575
Agency_27,SKU_01,201309,1871.316
Agency_19,SKU_04,201309,69.8427
Agency_19,SKU_08,201309,2.6838
Agency_02,SKU_01,201309,5978.988
Agency_19,SKU_03,201309,77.2398
Agency_27,SKU_02,201309,832.896
Agency_27,SKU_08,201309,314.0046
Agency_48,SKU_04,201309,2238.4245
Agency_27,SKU_05,201309,73.2294
Agency_27,SKU_03,201309,2873.862
Agency_15,SKU_03,201309,169.9614
Agency_02,SKU_11,201309,0
Agency_27,SKU_06,201309,62.964
